latitude,longitude,soil_type,rainfall_mm,season,area_ha,crop_name
11.03368,96.563544,Sandy,852,Kharif,1.35,Rice
29.461922,77.831998,Clay,1562,Kharif,0.93,Sugarcane
13.457095,72.631291,Loamy,682,Kharif,0.53,Maize
19.36837,84.31206,Loamy,1433,Kharif,1.55,Sugarcane
29.761945,69.247412,Black (Regur),776,Kharif,3.55,Cotton
11.400178,91.129582,Alluvial,649,Rabi,0.1,Wheat
27.858104,90.490387,Loamy,922,Kharif,0.1,Maize
29.79705,73.73138,Clay,1271,Kharif,0.27,Rice
13.573334,75.795964,Black (Regur),661,Kharif,2.39,Cotton
15.660342,76.390478,Loamy,767,Rabi,1.72,Oilseeds
28.974261,89.080073,Black (Regur),898,Kharif,1.31,Cotton
23.486715,86.963148,Red,814,Kharif,1.13,Sugarcane
33.907565,85.505581,Loamy,1032,Zaid,0.59,Vegetables
29.103733,75.434704,Alluvial,618,Rabi,1.22,Vegetables
8.153224,88.366721,Red,355,Kharif,1.6,Millets
27.493875,83.175718,Sandy,447,Kharif,0.1,Pulses
11.500268,68.401923,Loamy,750,Rabi,2.61,Wheat
21.617574,86.471865,Sandy,450,Rabi,0.1,Pulses
19.975684,76.679598,Loamy,947,Kharif,3.76,Vegetables
15.980411,88.208204,Loamy,467,Rabi,0.1,Potato
33.745569,95.348848,Loamy,1061,Zaid,1.19,Oilseeds
12.928709,81.879556,Alluvial,1395,Kharif,3.21,Sugarcane
9.680464,81.826476,Alluvial,1564,Kharif,0.1,Jute
15.550967,92.212256,Sandy,345,Kharif,0.36,Pulses
22.877967,87.451343,Red,669,Kharif,2.01,Maize
11.484362,83.408375,Alluvial,928,Zaid,3.31,Vegetables
28.274802,86.168672,Black (Regur),735,Kharif,1.51,Cotton
24.910402,72.228333,Clay,1183,Kharif,3.79,Rice
20.091448,87.612846,Sandy,357,Kharif,0.61,Pulses
27.421726,78.472253,Black (Regur),565,Kharif,1.02,Cotton
30.924136,88.984756,Loamy,554,Rabi,2.16,Potato
32.743459,87.236718,Laterite,303,Kharif,2.5,Millets
13.878949,84.513924,Alluvial,1291,Kharif,3.3,Rice
22.465071,68.165629,Alluvial,1347,Kharif,0.1,Sugarcane
15.508265,87.092934,Loamy,1345,Kharif,2.0,Potato
34.706369,92.288108,Sandy,592,Kharif,1.8,Oilseeds
28.62324,87.102681,Alluvial,1134,Kharif,1.57,Maize
31.950114,71.883622,Alluvial,1362,Kharif,2.39,Rice
22.962296,97.010401,Laterite,369,Kharif,0.42,Millets
32.687753,72.9918,Sandy,212,Kharif,1.65,Millets
26.362368,69.81376,Alluvial,427,Rabi,1.48,Wheat
15.57695,73.86116,Sandy,519,Kharif,0.1,Rice
17.643831,78.072848,Loamy,483,Rabi,2.93,Wheat
13.018777,70.549321,Red,1400,Rabi,1.06,Rice
20.6596,93.877352,Laterite,598,Kharif,0.1,Cotton
11.650207,69.573391,Red,419,Kharif,3.02,Pulses
15.501984,73.877127,Alluvial,1582,Kharif,1.7,Jute
29.24019,83.429761,Loamy,833,Zaid,1.21,Vegetables
23.639561,97.315791,Black (Regur),1099,Kharif,0.1,Cotton
23.169308,89.922388,Loamy,615,Rabi,0.58,Oilseeds
22.21832,86.617853,Black (Regur),652,Kharif,0.9,Pulses
16.865231,71.086082,Alluvial,1544,Kharif,1.56,Jute
13.145567,78.561134,Loamy,791,Rabi,1.73,Vegetables
27.098707,89.563168,Alluvial,1481,Kharif,2.66,Jute
16.254766,96.637587,Laterite,1189,Rabi,0.67,Pulses
34.234503,79.822129,Alluvial,845,Rabi,2.38,Vegetables
13.457709,96.686619,Alluvial,1181,Kharif,0.1,Rice
29.803745,72.173098,Loamy,1017,Kharif,1.54,Maize
16.285264,70.37107,Red,698,Kharif,2.25,Maize
29.329234,68.145871,Black (Regur),831,Kharif,1.83,Cotton
18.348018,81.672778,Loamy,908,Kharif,1.86,Maize
32.695585,92.183837,Alluvial,1672,Kharif,0.65,Jute
34.681206,68.79344,Alluvial,1522,Kharif,2.63,Sugarcane
24.47718,79.746332,Black (Regur),939,Kharif,2.09,Cotton
17.338633,87.294326,Loamy,832,Rabi,3.17,Oilseeds
12.936744,79.747376,Red,336,Kharif,1.61,Millets
31.717828,91.704733,Red,291,Kharif,2.53,Millets
25.979974,87.77075,Sandy,302,Kharif,2.38,Millets
30.066506,81.282963,Alluvial,1252,Kharif,0.1,Jute
34.970199,83.685493,Alluvial,1012,Zaid,1.57,Vegetables
30.352966,89.465049,Red,541,Kharif,1.58,Oilseeds
32.452063,88.248435,Clay,1423,Kharif,0.1,Rice
16.064091,80.303277,Alluvial,1357,Kharif,0.28,Jute
28.313708,75.334488,Loamy,893,Kharif,1.98,Oilseeds
17.498123,81.511911,Loamy,1168,Kharif,0.1,Sugarcane
10.104744,78.997462,Alluvial,777,Rabi,0.1,Wheat
10.166034,95.359496,Loamy,694,Rabi,1.95,Potato
32.280447,92.687173,Loamy,413,Rabi,0.1,Potato
31.4917,75.190696,Clay,712,Kharif,1.13,Pulses
29.403497,76.167187,Alluvial,646,Rabi,1.95,Potato
13.696249,91.070492,Laterite,212,Kharif,3.11,Millets
14.182681,88.915751,Laterite,788,Kharif,3.34,Oilseeds
24.368846,83.973009,Alluvial,1368,Kharif,1.59,Jute
20.703558,89.905849,Red,449,Rabi,2.55,Pulses
23.711116,70.318951,Clay,1120,Kharif,2.18,Sugarcane
28.648582,81.319226,Alluvial,1627,Kharif,0.99,Jute
35.385211,68.690546,Clay,1336,Kharif,1.55,Sugarcane
34.092525,71.643073,Red,842,Kharif,1.42,Maize
29.381929,89.666591,Loamy,622,Kharif,2.17,Vegetables
17.987304,71.116344,Alluvial,1580,Kharif,0.45,Sugarcane
31.624056,82.59758,Black (Regur),1055,Kharif,1.18,Maize
22.648307,77.854618,Alluvial,903,Kharif,1.0,Vegetables
19.28308,86.774298,Sandy,626,Kharif,0.6,Wheat
19.24132,68.673592,Loamy,460,Rabi,0.93,Wheat
28.431548,94.063618,Loamy,950,Kharif,1.44,Maize
32.05288,73.168724,Clay,1087,Kharif,2.4,Rice
20.627805,88.168297,Black (Regur),1133,Zaid,0.1,Sugarcane
24.610187,77.772147,Alluvial,1332,Kharif,1.05,Rice
31.844225,97.368269,Clay,1055,Kharif,0.1,Sugarcane
24.691865,97.18166,Alluvial,712,Rabi,1.73,Potato
30.613683,90.678465,Loamy,891,Kharif,0.76,Oilseeds
10.849633,92.988576,Alluvial,744,Kharif,0.92,Maize
17.345452,94.93275,Loamy,596,Rabi,2.57,Wheat
21.518366,75.219489,Loamy,715,Rabi,0.5,Oilseeds
15.570722,69.054467,Alluvial,1313,Kharif,2.32,Jute
16.008503,95.871361,Laterite,740,Rabi,3.29,Millets
30.142963,71.792316,Clay,1154,Kharif,2.64,Rice
16.331306,85.234926,Loamy,1568,Kharif,1.37,Sugarcane
32.75011,96.685898,Alluvial,1584,Kharif,0.67,Jute
25.830354,93.688077,Loamy,695,Rabi,1.38,Wheat
13.676805,72.427611,Sandy,1006,Rabi,0.1,Jute
33.099319,94.73591,Black (Regur),780,Kharif,0.1,Cotton
26.266712,79.755491,Alluvial,1501,Kharif,1.46,Sugarcane
31.996929,96.627898,Alluvial,677,Kharif,1.37,Maize
31.581872,74.736028,Clay,1251,Kharif,1.91,Sugarcane
13.22539,92.505425,Black (Regur),588,Kharif,2.25,Cotton
28.946214,82.079828,Alluvial,951,Kharif,0.47,Millets
11.201176,70.459893,Loamy,653,Rabi,0.64,Potato
19.81828,94.697171,Loamy,933,Rabi,0.72,Millets
35.286536,75.426559,Clay,1107,Kharif,1.53,Sugarcane
34.164482,76.839299,Clay,1587,Kharif,3.02,Sugarcane
11.065427,90.320061,Sandy,829,Kharif,4.45,Oilseeds
9.802886,80.74444,Sandy,306,Kharif,0.66,Millets
13.323876,71.206995,Clay,1242,Kharif,1.49,Sugarcane
16.251689,85.981037,Red,347,Kharif,2.2,Pulses
12.343437,87.546427,Sandy,456,Kharif,1.29,Pulses
14.289899,75.754235,Alluvial,1432,Kharif,2.24,Jute
20.366967,80.546288,Black (Regur),1611,Rabi,1.6,Rice
25.7593,72.127943,Black (Regur),657,Kharif,1.73,Cotton
16.106914,79.017518,Black (Regur),588,Kharif,2.53,Cotton
21.830944,93.263902,Alluvial,667,Kharif,3.13,Vegetables
29.483768,79.506859,Loamy,822,Kharif,3.11,Pulses
25.589788,76.143364,Alluvial,716,Rabi,2.82,Wheat
28.142348,92.317166,Alluvial,679,Rabi,2.26,Wheat
23.750162,90.502221,Loamy,1146,Kharif,0.1,Maize
31.944946,88.627914,Sandy,510,Rabi,0.1,Oilseeds
13.063851,81.815629,Alluvial,549,Rabi,4.54,Potato
33.648734,72.137963,Clay,1152,Kharif,2.34,Rice
33.107011,83.111719,Alluvial,1394,Kharif,1.42,Jute
15.772777,77.845701,Alluvial,740,Rabi,0.21,Wheat
22.12126,93.118835,Loamy,691,Rabi,0.1,Wheat
30.488284,81.738597,Alluvial,753,Rabi,2.16,Vegetables
29.480605,89.814029,Loamy,620,Zaid,2.08,Vegetables
8.234792,77.510337,Alluvial,1468,Kharif,3.27,Jute
26.298551,90.712871,Alluvial,896,Kharif,0.32,Vegetables
12.077805,77.100209,Red,832,Kharif,0.12,Maize
17.005179,77.302419,Loamy,606,Rabi,2.18,Potato
29.239497,68.805245,Black (Regur),982,Kharif,1.41,Cotton
20.060038,73.859813,Loamy,915,Kharif,1.01,Maize
27.924254,71.590261,Alluvial,1779,Kharif,0.78,Jute
19.416016,74.20466,Alluvial,486,Rabi,2.21,Wheat
8.199529,91.700644,Alluvial,744,Rabi,2.17,Potato
34.013366,87.234054,Sandy,354,Rabi,2.37,Pulses
34.161001,76.104126,Loamy,1166,Kharif,2.15,Maize
22.262106,72.136501,Black (Regur),1400,Rabi,2.31,Millets
19.4091,72.645739,Laterite,340,Kharif,1.42,Millets
29.630311,68.884414,Laterite,436,Kharif,0.1,Potato
29.539895,77.78167,Alluvial,1371,Kharif,0.1,Rice
24.458956,83.493536,Sandy,513,Rabi,2.19,Pulses
34.640086,81.700783,Alluvial,865,Zaid,1.35,Vegetables
16.564349,81.849866,Loamy,1032,Rabi,0.55,Vegetables
21.139221,90.087208,Loamy,885,Kharif,2.53,Maize
28.437594,89.159408,Loamy,800,Kharif,2.03,Maize
17.037208,96.731724,Loamy,688,Rabi,1.12,Potato
17.01846,79.055736,Red,448,Kharif,1.37,Pulses
13.442144,73.374088,Red,537,Rabi,0.74,Pulses
21.22135,93.301573,Loamy,606,Rabi,0.1,Oilseeds
25.086095,84.103443,Alluvial,1502,Kharif,0.3,Jute
15.020322,91.806161,Alluvial,1455,Kharif,1.65,Jute
9.735739,78.779956,Loamy,728,Kharif,1.36,Oilseeds
23.137781,76.723546,Alluvial,597,Rabi,1.95,Wheat
13.02184,92.190785,Clay,1138,Kharif,0.78,Rice
17.733254,85.727621,Laterite,808,Rabi,1.43,Sugarcane
27.076606,97.416658,Sandy,305,Kharif,1.92,Millets
31.189067,90.157573,Black (Regur),744,Kharif,1.15,Cotton
16.153652,94.57822,Loamy,690,Rabi,1.63,Potato
27.479379,87.709545,Alluvial,1484,Kharif,0.1,Rice
11.954268,92.262017,Sandy,557,Kharif,1.01,Pulses
19.522755,85.446784,Loamy,596,Rabi,2.82,Potato
11.395464,89.819822,Loamy,479,Kharif,2.12,Jute
22.317058,83.465108,Alluvial,494,Rabi,1.82,Potato
28.430073,81.403839,Alluvial,583,Rabi,0.1,Potato
18.491297,94.287944,Alluvial,737,Rabi,1.83,Oilseeds
22.378081,70.612902,Red,233,Kharif,0.84,Millets
34.489222,80.439386,Loamy,692,Rabi,0.1,Potato
21.965148,80.379538,Loamy,597,Rabi,1.65,Oilseeds
14.088174,80.796127,Clay,1101,Kharif,0.1,Sugarcane
18.335114,83.30952,Sandy,277,Kharif,0.54,Millets
10.610123,96.518523,Sandy,497,Kharif,0.1,Pulses
28.468519,78.245481,Clay,1415,Kharif,2.08,Rice
30.143566,89.959397,Alluvial,1473,Kharif,1.75,Rice
10.717116,95.159756,Alluvial,1364,Kharif,2.18,Jute
17.690407,96.484864,Red,463,Kharif,1.89,Millets
12.416283,84.475094,Alluvial,1466,Kharif,2.59,Jute
31.229796,93.271068,Black (Regur),709,Kharif,0.98,Cotton
10.7857,89.29725,Loamy,590,Kharif,0.31,Pulses
27.453392,78.34252,Clay,786,Kharif,2.04,Maize
13.219218,77.160564,Loamy,1182,Kharif,0.75,Sugarcane
27.129992,73.859279,Loamy,534,Rabi,0.6,Potato
22.652763,79.704324,Alluvial,696,Rabi,0.9,Potato
16.905498,74.632333,Loamy,716,Rabi,0.97,Potato
30.914319,97.006238,Red,748,Kharif,2.3,Maize
34.526238,93.297175,Alluvial,844,Rabi,2.28,Vegetables
31.317381,85.136421,Alluvial,605,Rabi,0.82,Potato
30.094217,75.774942,Alluvial,1308,Kharif,1.1,Sugarcane
11.698552,93.368369,Clay,1351,Kharif,1.35,Sugarcane
16.620831,91.81398,Loamy,1435,Kharif,3.02,Sugarcane
20.795377,84.940645,Loamy,713,Rabi,2.11,Wheat
8.608168,81.229814,Alluvial,888,Kharif,3.47,Maize
9.798851,89.206629,Alluvial,1071,Zaid,1.33,Vegetables
29.020043,71.934025,Laterite,307,Kharif,1.94,Millets
23.671078,93.841077,Black (Regur),460,Kharif,1.05,Jute
9.4567,90.256756,Clay,1217,Kharif,1.27,Sugarcane
28.145299,75.339586,Clay,1492,Kharif,1.35,Rice
28.038346,77.787808,Alluvial,245,Zaid,0.19,Pulses
27.151414,72.08603,Sandy,523,Rabi,2.2,Pulses
10.495198,75.684914,Alluvial,1728,Kharif,1.35,Jute
22.40635,68.601822,Alluvial,733,Rabi,0.86,Wheat
8.345908,77.64236,Loamy,659,Rabi,0.63,Wheat
25.503248,82.69694,Sandy,557,Kharif,3.51,Maize
12.865528,81.000579,Sandy,747,Rabi,2.11,Oilseeds
33.720559,94.202889,Loamy,445,Rabi,0.53,Potato
12.961461,83.295421,Alluvial,1515,Kharif,0.1,Jute
23.069462,79.470952,Black (Regur),821,Kharif,1.11,Cotton
34.410644,82.47766,Red,761,Rabi,3.58,Oilseeds
27.460029,92.752335,Alluvial,1179,Kharif,2.45,Sugarcane
22.627956,79.628455,Black (Regur),936,Kharif,2.13,Cotton
19.723778,80.836595,Sandy,929,Kharif,1.56,Oilseeds
21.684402,91.197619,Red,784,Rabi,0.11,Rice
16.445795,85.330361,Alluvial,1510,Kharif,0.1,Sugarcane
18.584788,78.377085,Sandy,1178,Kharif,0.1,Sugarcane
21.990504,88.093435,Alluvial,1497,Zaid,3.21,Cotton
27.635951,82.610619,Black (Regur),692,Kharif,1.77,Cotton
33.418586,68.139794,Loamy,899,Kharif,0.95,Maize
14.280225,95.068719,Sandy,335,Kharif,2.2,Millets
26.710882,88.950087,Alluvial,452,Rabi,0.86,Potato
19.436903,80.202376,Alluvial,479,Rabi,3.44,Potato
27.044386,69.233081,Laterite,486,Kharif,0.77,Millets
32.810971,82.411836,Red,269,Kharif,3.21,Millets
18.950625,83.819673,Sandy,375,Rabi,3.52,Pulses
34.13075,84.365125,Loamy,706,Rabi,1.46,Oilseeds
9.04586,79.447884,Alluvial,820,Kharif,0.66,Vegetables
11.925864,85.611544,Black (Regur),948,Kharif,1.43,Cotton
23.642037,95.983388,Red,629,Rabi,2.25,Oilseeds
9.551774,79.211013,Red,965,Kharif,3.17,Jute
8.696016,80.99565,Alluvial,760,Kharif,1.23,Maize
9.559611,88.200503,Alluvial,1290,Kharif,1.71,Jute
32.791789,88.18734,Alluvial,931,Kharif,0.66,Vegetables
28.959847,69.038259,Sandy,508,Kharif,0.1,Vegetables
26.854275,79.409631,Red,260,Kharif,1.55,Millets
20.491138,93.943607,Red,494,Rabi,0.94,Pulses
18.122148,68.617645,Clay,1115,Kharif,1.83,Sugarcane
11.438166,86.481747,Loamy,877,Kharif,2.09,Oilseeds
20.746722,77.965139,Black (Regur),974,Kharif,0.7,Cotton
13.351553,93.771381,Red,505,Rabi,2.51,Pulses
13.871626,72.169279,Alluvial,278,Kharif,2.27,Vegetables
13.972399,84.274946,Loamy,818,Kharif,1.01,Oilseeds
18.614193,87.676309,Red,423,Kharif,0.1,Millets
30.023012,72.445156,Sandy,902,Kharif,1.03,Oilseeds
24.838935,89.69187,Clay,1342,Kharif,1.01,Rice
9.450699,93.151727,Black (Regur),962,Kharif,3.05,Cotton
17.980852,94.822745,Sandy,642,Zaid,1.86,Maize
30.064238,72.714466,Red,409,Rabi,3.28,Pulses
25.288768,88.645947,Sandy,447,Kharif,0.1,Millets
10.669396,69.161661,Alluvial,1089,Rabi,1.8,Vegetables
17.965566,81.007627,Red,425,Kharif,0.1,Millets
35.164921,94.151476,Loamy,1154,Kharif,0.23,Maize
34.411396,73.815389,Alluvial,442,Rabi,0.1,Wheat
21.605622,86.344935,Sandy,1185,Kharif,3.55,Cotton
32.867696,68.691608,Loamy,611,Rabi,1.78,Potato
17.28174,76.048678,Clay,1282,Kharif,0.59,Rice
8.293642,84.922752,Clay,1467,Kharif,0.84,Rice
27.163543,77.90123,Alluvial,1558,Kharif,1.45,Jute
27.77572,84.295288,Red,432,Kharif,2.16,Millets
33.116897,93.413635,Black (Regur),601,Kharif,2.97,Cotton
9.786377,84.87131,Clay,1314,Kharif,1.37,Rice
31.929389,86.21509,Laterite,1672,Rabi,0.82,Millets
26.285797,86.070673,Alluvial,792,Rabi,3.39,Wheat
34.163278,68.113313,Red,382,Rabi,3.35,Pulses
13.297561,92.117752,Alluvial,712,Rabi,1.03,Potato
31.787726,69.807357,Laterite,1612,Kharif,3.06,Potato
23.824437,73.585695,Alluvial,1614,Kharif,1.85,Jute
12.466648,86.741259,Black (Regur),523,Kharif,2.4,Cotton
17.480874,75.102735,Red,675,Kharif,1.32,Maize
21.582884,94.629457,Red,739,Kharif,1.05,Oilseeds
26.548781,77.392742,Laterite,417,Kharif,2.89,Millets
15.217026,92.771893,Black (Regur),1007,Kharif,0.43,Potato
23.012715,89.976596,Red,689,Rabi,1.8,Oilseeds
33.394766,92.971207,Black (Regur),1165,Kharif,0.72,Maize
19.538922,68.722155,Loamy,809,Kharif,3.14,Maize
19.945485,92.113442,Alluvial,1387,Kharif,1.22,Rice
15.449477,73.833816,Loamy,1192,Kharif,4.32,Sugarcane
21.379706,89.350012,Laterite,286,Kharif,0.39,Millets
9.839917,77.536834,Red,740,Kharif,2.63,Oilseeds
21.488939,96.227273,Red,598,Kharif,0.17,Pulses
11.559272,76.315965,Loamy,877,Rabi,0.92,Vegetables
8.487019,78.915251,Alluvial,1272,Kharif,2.28,Jute
29.637169,84.372375,Alluvial,1747,Kharif,0.1,Jute
34.706231,74.753338,Loamy,701,Zaid,0.66,Vegetables
16.620151,93.981481,Sandy,697,Rabi,1.15,Oilseeds
15.315201,81.259805,Alluvial,1789,Kharif,0.1,Jute
21.028041,74.588333,Alluvial,696,Kharif,0.27,Maize
21.329187,77.267964,Loamy,1043,Rabi,0.78,Vegetables
28.169048,89.697099,Red,346,Kharif,1.48,Pulses
31.449278,76.796222,Red,480,Rabi,1.78,Pulses
29.334415,97.292903,Black (Regur),521,Rabi,0.95,Jute
20.538439,73.83453,Alluvial,1240,Kharif,2.04,Rice
16.979796,82.074495,Sandy,471,Kharif,0.1,Millets
18.877287,77.635009,Alluvial,831,Rabi,0.67,Vegetables
9.536128,89.159472,Alluvial,519,Rabi,1.21,Wheat
14.462874,90.262457,Red,795,Kharif,2.54,Oilseeds
22.428682,86.933652,Black (Regur),713,Kharif,1.35,Cotton
28.976012,93.625619,Clay,1143,Kharif,0.29,Rice
14.201796,69.250648,Red,994,Kharif,0.58,Maize
18.656945,86.712753,Red,274,Kharif,0.11,Millets
23.125855,69.183836,Alluvial,1724,Kharif,2.88,Jute
32.245291,83.019885,Sandy,306,Kharif,2.95,Millets
15.305285,79.041867,Alluvial,1437,Kharif,3.07,Jute
18.797392,87.188648,Black (Regur),553,Kharif,0.45,Sugarcane
13.082881,69.228973,Loamy,998,Kharif,1.17,Vegetables
30.905567,87.889087,Red,229,Kharif,1.81,Millets
14.939146,83.077432,Black (Regur),703,Kharif,0.1,Cotton
18.685722,77.657084,Black (Regur),1077,Rabi,2.7,Sugarcane
35.136483,93.292091,Clay,1145,Kharif,1.52,Rice
8.308327,76.089824,Alluvial,1130,Kharif,2.55,Maize
13.920988,73.628171,Sandy,218,Kharif,2.2,Millets
8.962301,71.542257,Black (Regur),800,Kharif,0.43,Cotton
28.467165,88.113944,Alluvial,1069,Rabi,1.19,Wheat
20.519226,94.14998,Loamy,841,Rabi,3.35,Oilseeds
12.215609,69.922154,Sandy,853,Kharif,1.8,Oilseeds
23.860919,69.298994,Loamy,622,Rabi,0.18,Oilseeds
8.671354,76.022892,Red,382,Kharif,0.1,Millets
30.973293,80.842663,Clay,1432,Kharif,3.82,Rice
24.44635,81.459596,Alluvial,1324,Kharif,3.35,Sugarcane
28.217861,78.230239,Loamy,634,Rabi,3.98,Potato
28.670629,82.588065,Alluvial,517,Rabi,1.38,Potato
33.429775,87.041192,Alluvial,1299,Kharif,0.95,Rice
35.024638,72.27899,Red,987,Kharif,0.88,Vegetables
29.787639,92.328222,Clay,1475,Kharif,1.78,Sugarcane
10.854921,68.119195,Alluvial,1300,Kharif,2.24,Jute
28.126004,91.508933,Black (Regur),922,Kharif,1.18,Cotton
19.219957,90.171183,Black (Regur),976,Kharif,0.95,Cotton
34.655213,91.598089,Black (Regur),1560,Kharif,2.79,Cotton
30.693879,83.988023,Alluvial,919,Zaid,1.7,Potato
30.760557,88.074205,Alluvial,1199,Kharif,1.12,Jute
27.190009,76.856357,Loamy,856,Kharif,3.07,Oilseeds
9.151559,82.494337,Red,742,Rabi,2.24,Oilseeds
28.705244,90.708728,Black (Regur),696,Rabi,0.73,Millets
18.449101,96.401664,Alluvial,469,Rabi,1.74,Wheat
27.679233,95.208171,Loamy,644,Kharif,2.89,Oilseeds
23.197209,88.769183,Loamy,904,Kharif,1.59,Maize
29.47296,95.598376,Alluvial,1052,Zaid,2.37,Vegetables
25.976814,69.437089,Red,688,Kharif,1.42,Oilseeds
9.094954,85.73305,Black (Regur),900,Kharif,3.39,Cotton
8.156544,90.884333,Loamy,423,Rabi,2.55,Potato
31.803054,85.21531,Loamy,410,Rabi,2.14,Wheat
11.629973,96.87451,Red,577,Rabi,1.93,Pulses
32.68646,78.864505,Clay,1454,Kharif,1.66,Sugarcane
9.792322,75.75188,Red,604,Kharif,3.06,Maize
10.375382,73.510326,Loamy,553,Rabi,1.47,Potato
26.047224,85.172555,Alluvial,918,Rabi,2.17,Maize
8.307825,69.769823,Loamy,1197,Kharif,1.35,Sugarcane
11.769199,95.161584,Sandy,900,Rabi,3.23,Oilseeds
12.741494,84.31446,Loamy,955,Kharif,0.86,Maize
31.682601,70.005824,Sandy,1061,Zaid,1.82,Millets
25.204646,95.659452,Alluvial,1207,Kharif,1.97,Jute
13.296657,89.43161,Red,815,Kharif,0.1,Maize
22.01255,79.992689,Alluvial,566,Rabi,2.85,Potato
19.900392,68.911963,Alluvial,753,Rabi,0.1,Millets
18.814852,81.702959,Loamy,872,Zaid,3.42,Vegetables
31.52292,81.862401,Alluvial,1529,Kharif,0.17,Sugarcane
24.481902,91.181574,Alluvial,1526,Kharif,2.25,Jute
25.362562,75.421992,Black (Regur),925,Kharif,0.36,Cotton
32.948485,84.69744,Laterite,386,Kharif,2.51,Millets
24.438414,87.755696,Alluvial,408,Rabi,1.08,Potato
17.940891,84.01189,Alluvial,438,Rabi,1.84,Wheat
25.561372,74.069148,Sandy,739,Kharif,3.64,Oilseeds
21.319441,75.986845,Loamy,614,Rabi,2.27,Wheat
30.36065,97.024093,Sandy,738,Kharif,0.65,Oilseeds
24.048549,76.174204,Laterite,392,Kharif,4.88,Millets
10.972177,80.896581,Clay,1420,Kharif,2.53,Rice
15.627291,84.180476,Sandy,484,Kharif,2.62,Pulses
23.580602,68.290755,Black (Regur),940,Kharif,0.54,Cotton
24.600686,90.175934,Alluvial,1021,Rabi,1.76,Vegetables
12.725664,96.508792,Alluvial,563,Rabi,0.1,Wheat
34.913494,75.95701,Black (Regur),666,Kharif,2.73,Cotton
32.526842,95.069953,Loamy,1014,Zaid,2.53,Vegetables
18.634341,74.29494,Alluvial,922,Kharif,2.21,Maize
31.391125,90.145478,Alluvial,815,Kharif,3.96,Oilseeds
17.41294,68.611116,Alluvial,1234,Kharif,0.11,Jute
24.526223,88.618401,Alluvial,1525,Kharif,1.98,Jute
27.660679,94.504352,Alluvial,739,Rabi,1.55,Vegetables
9.779111,89.035555,Loamy,645,Kharif,2.47,Oilseeds
33.002671,70.639097,Red,820,Kharif,4.12,Potato
14.026261,85.27209,Sandy,1114,Rabi,0.1,Pulses
14.285955,88.859584,Loamy,620,Rabi,1.14,Wheat
20.460273,76.648008,Clay,1032,Kharif,0.94,Pulses
9.83642,93.718398,Loamy,745,Kharif,0.1,Maize
33.905443,94.400199,Alluvial,487,Rabi,1.11,Wheat
15.398714,91.102736,Red,622,Kharif,1.97,Maize
14.75528,68.258022,Clay,823,Kharif,3.68,Sugarcane
18.829656,72.926537,Alluvial,1354,Kharif,3.26,Jute
20.716143,81.420853,Clay,1226,Kharif,3.22,Rice
11.737367,76.472474,Alluvial,1309,Kharif,0.42,Sugarcane
20.832056,87.096921,Red,546,Kharif,0.32,Pulses
33.763928,72.923418,Clay,968,Kharif,0.73,Vegetables
16.20716,85.829675,Red,822,Kharif,1.75,Oilseeds
13.928187,90.864626,Red,741,Kharif,0.1,Maize
18.899921,72.198302,Loamy,850,Rabi,2.71,Oilseeds
20.740731,80.266101,Alluvial,1161,Kharif,2.86,Wheat
17.640266,94.827065,Loamy,1526,Kharif,1.97,Sugarcane
33.684372,93.624557,Alluvial,1503,Kharif,2.4,Sugarcane
12.013323,88.977598,Alluvial,1413,Kharif,1.4,Jute
17.186126,86.081318,Clay,1363,Kharif,1.88,Sugarcane
28.858543,80.785541,Loamy,1032,Kharif,0.1,Vegetables
33.656059,79.148787,Alluvial,1130,Kharif,0.1,Maize
10.562714,79.324741,Red,764,Kharif,1.55,Maize
13.325767,91.584414,Black (Regur),781,Kharif,0.1,Cotton
12.493265,69.105099,Alluvial,1009,Kharif,2.04,Maize
11.141518,87.747806,Loamy,623,Kharif,0.1,Oilseeds
23.868695,84.163798,Red,795,Kharif,0.72,Maize
27.705513,83.341424,Alluvial,1107,Kharif,0.61,Rice
17.024225,83.010633,Alluvial,857,Zaid,1.48,Vegetables
15.085163,92.310035,Black (Regur),663,Kharif,0.1,Cotton
33.46642,88.572761,Alluvial,1551,Kharif,0.25,Jute
12.467251,82.194623,Sandy,455,Kharif,3.82,Pulses
12.236263,81.958637,Sandy,577,Kharif,2.25,Oilseeds
33.515477,79.692168,Alluvial,1051,Rabi,0.7,Vegetables
12.37778,77.650716,Alluvial,1439,Kharif,1.79,Rice
21.547833,70.723294,Alluvial,1372,Kharif,0.1,Rice
11.670791,97.019181,Laterite,334,Kharif,0.58,Millets
12.543593,77.138138,Loamy,622,Kharif,0.1,Vegetables
29.712424,94.463156,Loamy,905,Kharif,2.51,Vegetables
30.874561,76.391123,Alluvial,1429,Kharif,0.94,Sugarcane
14.154278,76.369062,Loamy,935,Kharif,0.1,Oilseeds
16.425966,87.277938,Alluvial,643,Rabi,0.68,Potato
14.618735,72.387267,Red,814,Kharif,2.38,Maize
11.468018,89.321707,Sandy,535,Kharif,0.1,Oilseeds
33.571515,87.713946,Black (Regur),977,Kharif,0.1,Cotton
8.930494,72.617663,Loamy,522,Rabi,2.2,Potato
21.684466,87.420719,Alluvial,1666,Kharif,0.5,Jute
19.614581,77.286257,Loamy,1182,Kharif,1.36,Maize
