latitude,longitude,soil_type,rainfall_mm,season,area_ha,crop_name,predicted_yield_kg_per_ha
27.236588,79.934502,Black (Regur),837,Kharif,0.1,Potato,24231
29.60751,78.255177,Red,894,Rabi,1.59,Maize,3513
25.108255,89.803177,Clay,918,Zaid,2.54,Wheat,2469
32.746404,72.184093,Alluvial,844,Rabi,1.61,Potato,30082
26.678081,93.166145,Sandy,886,Kharif,1.51,Cotton,1775
30.520477,84.734369,Red,720,Rabi,1.39,Maize,3704
16.376562,89.717501,Black (Regur),676,Kharif,2.72,Millets,1492
20.615646,92.41861,Red,1301,Rabi,0.19,Vegetables,15000
26.859064,89.482359,Alluvial,721,Kharif,1.95,Maize,3590
14.720115,89.859867,Black (Regur),893,Kharif,0.71,Pulses,1019
32.121461,88.024645,Black (Regur),1032,Zaid,0.98,Millets,1443
18.753221,80.310181,Red,1251,Kharif,1.87,Jute,2554
19.92014,81.423316,Clay,710,Rabi,4.58,Oilseeds,1504
20.82373,72.431719,Red,769,Rabi,0.62,Potato,22037
8.428791,69.208116,Red,1147,Rabi,2.47,Rice,3245
30.938026,69.47211,Laterite,776,Kharif,3.82,Millets,1547
12.263518,70.537102,Red,866,Kharif,0.23,Wheat,2676
21.012389,78.461651,Clay,671,Rabi,2.29,Wheat,3156
24.418567,73.112408,Black (Regur),726,Rabi,2.92,Millets,1916
11.731496,84.351371,Red,698,Kharif,4.13,Oilseeds,1092
29.516158,92.598644,Alluvial,657,Kharif,1.87,Millets,1634
17.740331,81.7633,Black (Regur),959,Kharif,1.35,Pulses,910
24.918235,76.920505,Laterite,608,Rabi,2.7,Vegetables,16185
28.771717,79.58345,Black (Regur),404,Rabi,1.97,Sugarcane,70753
10.328125,75.970158,Loamy,437,Kharif,0.25,Vegetables,16355
31.768638,71.582559,Sandy,893,Rabi,1.1,Cotton,1969
28.361663,82.611487,Laterite,788,Rabi,0.96,Millets,1500
30.154463,86.398086,Laterite,1308,Kharif,1.5,Wheat,2276
13.618075,81.975401,Clay,370,Kharif,3.24,Potato,20501
30.557451,92.830764,Sandy,655,Kharif,0.66,Millets,1239
12.021775,68.638907,Laterite,799,Rabi,0.89,Sugarcane,63518
15.975995,87.692298,Sandy,752,Kharif,0.46,Wheat,2480
19.682906,68.825134,Black (Regur),596,Kharif,2.51,Rice,3079
25.046603,69.257638,Red,428,Zaid,1.89,Potato,16115
17.838061,93.247267,Sandy,1199,Kharif,0.66,Sugarcane,52939
12.163575,87.350035,Sandy,785,Kharif,0.1,Potato,20754
16.330572,79.620898,Clay,658,Rabi,2.45,Millets,1467
33.503837,90.874241,Sandy,771,Kharif,0.1,Vegetables,13846
30.821872,69.993314,Alluvial,973,Rabi,1.96,Wheat,3556
21.101358,90.417324,Clay,876,Rabi,0.62,Maize,3864
28.784882,80.391657,Alluvial,899,Kharif,1.83,Wheat,3196
24.679666,92.800041,Laterite,807,Kharif,0.39,Millets,1438
13.382244,82.487539,Loamy,953,Kharif,2.18,Sugarcane,78260
10.365503,68.71517,Loamy,1061,Kharif,1.64,Rice,3306
23.628113,93.502489,Red,817,Kharif,0.1,Millets,1504
30.89108,84.825917,Black (Regur),500,Kharif,3.52,Maize,3384
19.756573,79.095488,Alluvial,1152,Rabi,2.54,Wheat,3285
9.415673,83.945872,Alluvial,1531,Kharif,0.51,Potato,21302
9.868703,93.708463,Red,376,Kharif,0.43,Vegetables,14440
25.012735,84.105278,Alluvial,1701,Rabi,0.16,Millets,1479
19.588657,73.915082,Clay,1056,Kharif,3.62,Jute,2733
33.088787,69.838691,Black (Regur),1515,Kharif,0.67,Rice,2747
34.122464,85.645355,Sandy,1160,Zaid,0.61,Maize,2452
10.861683,82.649603,Laterite,668,Rabi,1.93,Cotton,1700
8.72473,91.063766,Laterite,1190,Kharif,0.1,Rice,2864
18.645932,79.12822,Laterite,753,Kharif,1.79,Oilseeds,1047
35.0197,78.847406,Laterite,1092,Kharif,1.06,Wheat,2692
19.359301,90.200787,Clay,62,Rabi,0.1,Rice,2837
30.347102,70.260044,Laterite,847,Kharif,2.52,Vegetables,15589
35.447442,71.826629,Black (Regur),986,Kharif,1.83,Potato,26381
21.610554,89.68895,Red,1105,Rabi,0.49,Potato,26270
23.163661,93.634643,Laterite,848,Kharif,3.35,Sugarcane,56564
32.761698,88.812299,Sandy,1482,Kharif,2.75,Sugarcane,47045
23.206556,71.621067,Loamy,1420,Rabi,4.08,Oilseeds,1321
34.208737,68.628045,Clay,848,Kharif,2.66,Wheat,2681
24.768062,82.613046,Clay,699,Kharif,1.79,Pulses,801
22.643528,87.481872,Alluvial,860,Kharif,1.73,Vegetables,19420
33.374214,94.769763,Clay,914,Rabi,1.78,Vegetables,18236
29.521849,95.392711,Clay,1130,Kharif,2.25,Millets,1508
20.74632,84.891775,Sandy,851,Rabi,4.54,Oilseeds,1235
11.6265,68.447911,Clay,731,Rabi,5.85,Sugarcane,72009
18.851533,86.158644,Red,898,Kharif,3.25,Vegetables,14403
23.63213,77.469187,Red,847,Rabi,1.58,Rice,3269
21.205718,92.907597,Laterite,792,Kharif,1.27,Vegetables,15275
20.112087,75.611205,Clay,1006,Kharif,1.04,Millets,1472
24.993606,69.4626,Alluvial,1043,Rabi,2.81,Oilseeds,1548
23.218712,74.724596,Loamy,953,Zaid,1.47,Jute,2469
24.515918,78.317025,Alluvial,991,Kharif,1.81,Cotton,2229
30.801291,88.08998,Alluvial,1018,Rabi,1.03,Jute,3114
17.212109,80.040058,Loamy,1134,Kharif,1.15,Rice,3170
15.998997,72.426866,Sandy,477,Kharif,0.12,Sugarcane,54752
21.975012,85.153852,Red,612,Zaid,2.59,Millets,1273
28.971825,87.151756,Alluvial,1286,Zaid,1.43,Vegetables,17065
19.497203,89.624847,Clay,1022,Rabi,0.1,Millets,1740
16.715832,73.753196,Sandy,908,Kharif,2.39,Jute,2026
28.575178,71.404799,Laterite,1197,Kharif,1.18,Wheat,2567
10.102204,78.687761,Black (Regur),603,Rabi,1.89,Vegetables,18707
33.457216,75.225846,Black (Regur),693,Rabi,0.1,Potato,23374
10.241414,80.420166,Laterite,552,Rabi,0.1,Maize,3236
12.586201,80.349455,Clay,1347,Rabi,0.66,Maize,3402
19.864046,88.356374,Alluvial,1350,Kharif,0.1,Pulses,865
27.165539,75.12233,Red,1412,Kharif,0.1,Vegetables,13977
35.338688,69.334512,Loamy,1527,Zaid,0.68,Millets,1299
19.981479,90.350972,Loamy,1107,Kharif,3.37,Sugarcane,67574
24.322715,78.91128,Loamy,819,Kharif,2.18,Vegetables,17343
10.664712,76.771782,Red,536,Kharif,1.34,Sugarcane,62699
15.844573,79.329999,Clay,1242,Kharif,3.22,Cotton,2070
23.81629,86.156586,Alluvial,1025,Kharif,2.35,Oilseeds,1369
15.933168,95.071945,Sandy,1295,Rabi,0.69,Maize,2887
31.066725,90.26851,Alluvial,1511,Rabi,2.12,Sugarcane,75017
21.430062,92.260747,Red,1264,Kharif,0.94,Oilseeds,1202
20.480858,95.080858,Loamy,1082,Rabi,0.42,Pulses,1121
31.773826,97.295779,Loamy,1430,Rabi,1.07,Cotton,2235
12.309998,77.892446,Black (Regur),381,Rabi,1.33,Jute,2840
19.917885,95.504856,Clay,1040,Kharif,2.93,Millets,1428
25.250339,75.254455,Sandy,1320,Kharif,0.87,Potato,16729
30.381393,89.64004,Red,814,Kharif,1.11,Sugarcane,69468
13.8902,80.812404,Black (Regur),948,Rabi,2.23,Pulses,1132
18.457981,85.225019,Loamy,168,Kharif,0.93,Potato,20303
26.369335,82.461548,Loamy,685,Kharif,2.57,Wheat,2711
29.008257,80.378024,Black (Regur),822,Kharif,0.99,Oilseeds,1443
11.122248,88.560573,Loamy,1324,Kharif,0.1,Oilseeds,1189
14.458651,76.582442,Sandy,1082,Kharif,0.51,Sugarcane,61166
26.562199,80.131258,Clay,367,Kharif,3.07,Potato,20839
17.345643,92.146475,Red,1009,Kharif,3.91,Sugarcane,61027
11.03368,96.563544,Sandy,852,Kharif,1.35,Rice,2839
29.461922,77.831998,Red,486,Rabi,0.93,Sugarcane,60792
13.457095,72.631291,Sandy,850,Kharif,0.53,Maize,3090
19.36837,84.31206,Laterite,958,Zaid,1.55,Sugarcane,50887
29.761945,69.247412,Red,964,Kharif,3.55,Cotton,1808
11.400178,91.129582,Loamy,1155,Kharif,0.1,Wheat,2906
27.858104,90.490387,Black (Regur),882,Kharif,0.1,Maize,3242
29.79705,73.73138,Sandy,968,Rabi,0.27,Rice,2828
13.573334,75.795964,Loamy,673,Rabi,2.39,Cotton,2467
15.660342,76.390478,Loamy,901,Kharif,1.72,Oilseeds,1422
28.974261,89.080073,Black (Regur),1198,Kharif,1.31,Cotton,2181
23.486715,86.963148,Red,814,Kharif,1.13,Sugarcane,60548
33.907565,85.505581,Alluvial,647,Kharif,0.59,Vegetables,17591
29.103733,75.434704,Red,941,Rabi,1.22,Vegetables,17902
8.153224,88.366721,Clay,547,Rabi,1.6,Millets,1484
27.493875,83.175718,Clay,828,Rabi,0.1,Pulses,1080
11.500268,68.401923,Sandy,1061,Rabi,2.61,Wheat,2495
21.617574,86.471865,Sandy,897,Kharif,0.1,Pulses,724
19.975684,76.679598,Loamy,623,Kharif,3.76,Vegetables,16909
15.980411,88.208204,Clay,819,Rabi,0.1,Potato,25268
33.745569,95.348848,Loamy,1061,Zaid,1.19,Oilseeds,1104
12.928709,81.879556,Alluvial,1076,Kharif,3.21,Sugarcane,74453
9.680464,81.826476,Laterite,492,Kharif,0.1,Jute,2104
15.550967,92.212256,Clay,862,Kharif,0.36,Pulses,1027
22.877967,87.451343,Alluvial,1067,Rabi,2.01,Maize,3872
11.484362,83.408375,Loamy,651,Rabi,3.31,Vegetables,18435
28.274802,86.168672,Black (Regur),1117,Kharif,1.51,Cotton,2024
24.910402,72.228333,Black (Regur),616,Rabi,3.79,Rice,3052
20.091448,87.612846,Red,913,Kharif,0.61,Pulses,875
27.421726,78.472253,Clay,289,Kharif,1.02,Cotton,1745
30.924136,88.984756,Clay,468,Kharif,2.16,Potato,21674
32.743459,87.236718,Laterite,676,Kharif,2.5,Millets,1242
13.878949,84.513924,Laterite,1114,Kharif,3.3,Rice,2662
22.465071,68.165629,Red,1465,Kharif,0.1,Sugarcane,60260
15.508265,87.092934,Loamy,1345,Kharif,2,Potato,20418
34.706369,92.288108,Clay,496,Rabi,1.8,Oilseeds,1251
28.62324,87.102681,Sandy,970,Rabi,1.57,Maize,3270
31.950114,71.883622,Black (Regur),1137,Rabi,2.39,Rice,3503
22.962296,97.010401,Laterite,878,Rabi,0.42,Millets,1667
32.687753,72.9918,Sandy,866,Rabi,1.65,Millets,1444
26.362368,69.81376,Laterite,415,Rabi,1.48,Wheat,2460
15.57695,73.86116,Sandy,519,Kharif,0.1,Rice,2331
17.643831,78.072848,Sandy,1493,Rabi,2.93,Wheat,2175
13.018777,70.549321,Red,1400,Rabi,1.06,Rice,2662
20.6596,93.877352,Laterite,598,Kharif,0.1,Cotton,1794
11.650207,69.573391,Loamy,829,Kharif,3.02,Pulses,964
15.501984,73.877127,Red,777,Kharif,1.7,Jute,2431
29.24019,83.429761,Clay,940,Rabi,1.21,Vegetables,18057
23.639561,97.315791,Black (Regur),1099,Kharif,0.1,Cotton,2135
23.169308,89.922388,Red,933,Kharif,0.58,Oilseeds,1139
22.21832,86.617853,Black (Regur),652,Kharif,0.9,Pulses,926
16.865231,71.086082,Red,1213,Rabi,1.56,Jute,2547
13.145567,78.561134,Laterite,924,Kharif,1.73,Vegetables,14988
27.098707,89.563168,Black (Regur),895,Rabi,2.66,Jute,2900
16.254766,96.637587,Laterite,1189,Rabi,0.67,Pulses,921
34.234503,79.822129,Alluvial,1027,Kharif,2.38,Vegetables,20199
13.457709,96.686619,Clay,626,Kharif,0.1,Rice,3118
29.803745,72.173098,Red,906,Kharif,1.54,Maize,3000
16.285264,70.37107,Laterite,456,Rabi,2.25,Maize,3120
29.329234,68.145871,Laterite,450,Kharif,1.83,Cotton,1851
18.348018,81.672778,Laterite,1029,Rabi,1.86,Maize,3259
32.695585,92.183837,Loamy,595,Rabi,0.65,Jute,2702
34.681206,68.79344,Sandy,926,Kharif,2.63,Sugarcane,61762
24.47718,79.746332,Alluvial,1025,Rabi,2.09,Cotton,2440
17.338633,87.294326,Black (Regur),731,Kharif,3.17,Oilseeds,1199
12.936744,79.747376,Sandy,778,Rabi,1.61,Millets,1541
31.717828,91.704733,Alluvial,1146,Kharif,2.53,Millets,1716
25.979974,87.77075,Black (Regur),824,Rabi,2.38,Millets,1679
30.066506,81.282963,Red,763,Rabi,0.1,Jute,2428
34.970199,83.685493,Black (Regur),931,Rabi,1.57,Vegetables,18464
30.352966,89.465049,Black (Regur),816,Kharif,1.58,Oilseeds,1312
32.452063,88.248435,Red,667,Kharif,0.1,Rice,2730
16.064091,80.303277,Black (Regur),634,Kharif,0.28,Jute,2505
28.313708,75.334488,Alluvial,1017,Kharif,1.98,Oilseeds,1366
17.498123,81.511911,Sandy,1160,Kharif,0.1,Sugarcane,58813
10.104744,78.997462,Laterite,810,Rabi,0.1,Wheat,2841
10.166034,95.359496,Loamy,744,Kharif,1.95,Potato,26053
32.280447,92.687173,Black (Regur),1005,Zaid,0.1,Potato,22334
31.4917,75.190696,Clay,712,Kharif,1.13,Pulses,902
29.403497,76.167187,Loamy,747,Kharif,1.95,Potato,23813
13.696249,91.070492,Loamy,856,Kharif,3.11,Millets,1639
14.182681,88.915751,Laterite,788,Kharif,3.34,Oilseeds,1153
24.368846,83.973009,Black (Regur),1172,Zaid,1.59,Jute,2535
20.703558,89.905849,Laterite,1043,Kharif,2.55,Pulses,770
23.711116,70.318951,Black (Regur),784,Rabi,2.18,Sugarcane,76766
28.648582,81.319226,Black (Regur),771,Kharif,0.99,Jute,2680
35.385211,68.690546,Red,680,Rabi,1.55,Sugarcane,59775
34.092525,71.643073,Black (Regur),1289,Kharif,1.42,Maize,3785
29.381929,89.666591,Black (Regur),774,Rabi,2.17,Vegetables,18545
17.987304,71.116344,Loamy,919,Zaid,0.45,Sugarcane,66770
31.624056,82.59758,Black (Regur),1055,Kharif,1.18,Maize,3457
22.648307,77.854618,Black (Regur),844,Rabi,1,Vegetables,19998
19.28308,86.774298,Sandy,626,Kharif,0.6,Wheat,2306
19.24132,68.673592,Sandy,592,Kharif,0.93,Wheat,2465
28.431548,94.063618,Loamy,704,Kharif,1.44,Maize,3598
32.05288,73.168724,Loamy,789,Zaid,2.4,Rice,2882
20.627805,88.168297,Black (Regur),1133,Zaid,0.1,Sugarcane,66319
24.610187,77.772147,Laterite,880,Kharif,1.05,Rice,2938
31.844225,97.368269,Clay,1055,Kharif,0.1,Sugarcane,63076
24.691865,97.18166,Loamy,420,Kharif,1.73,Potato,23978
30.613683,90.678465,Red,1279,Kharif,0.76,Oilseeds,1179
10.849633,92.988576,Clay,903,Rabi,0.92,Maize,3597
17.345452,94.93275,Clay,875,Kharif,2.57,Wheat,2915
21.518366,75.219489,Red,799,Kharif,0.5,Oilseeds,1244
15.570722,69.054467,Laterite,849,Kharif,2.32,Jute,2296
16.008503,95.871361,Laterite,740,Rabi,3.29,Millets,1495
30.142963,71.792316,Sandy,581,Kharif,2.64,Rice,2592
16.331306,85.234926,Red,294,Kharif,1.37,Sugarcane,48469
32.75011,96.685898,Loamy,1056,Kharif,0.67,Jute,2655
25.830354,93.688077,Black (Regur),940,Kharif,1.38,Wheat,2989
13.676805,72.427611,Sandy,1006,Rabi,0.1,Jute,2355
33.099319,94.73591,Clay,1121,Rabi,0.1,Cotton,2421
26.266712,79.755491,Alluvial,661,Zaid,1.46,Sugarcane,65370
31.996929,96.627898,Alluvial,677,Kharif,1.37,Maize,3470
31.581872,74.736028,Loamy,1298,Kharif,1.91,Sugarcane,70429
13.22539,92.505425,Alluvial,1071,Zaid,2.25,Cotton,1965
28.946214,82.079828,Alluvial,951,Kharif,0.47,Millets,1584
11.201176,70.459893,Laterite,557,Kharif,0.64,Potato,19070
19.81828,94.697171,Loamy,933,Rabi,0.72,Millets,1913
35.286536,75.426559,Black (Regur),713,Rabi,1.53,Sugarcane,78565
34.164482,76.839299,Clay,655,Kharif,3.02,Sugarcane,59388
11.065427,90.320061,Laterite,557,Kharif,4.45,Oilseeds,1025
9.802886,80.74444,Red,1077,Kharif,0.66,Millets,1507
13.323876,71.206995,Laterite,636,Kharif,1.49,Sugarcane,55262
16.251689,85.981037,Sandy,812,Rabi,2.2,Pulses,934
12.343437,87.546427,Red,1333,Zaid,1.29,Pulses,731
14.289899,75.754235,Clay,723,Rabi,2.24,Jute,2954
20.366967,80.546288,Black (Regur),1611,Rabi,1.6,Rice,3410
25.7593,72.127943,Black (Regur),1364,Rabi,1.73,Cotton,2146
16.106914,79.017518,Red,616,Kharif,2.53,Cotton,1912
21.830944,93.263902,Alluvial,1156,Kharif,3.13,Vegetables,18368
29.483768,79.506859,Loamy,822,Kharif,3.11,Pulses,930
25.589788,76.143364,Red,827,Kharif,2.82,Wheat,2694
28.142348,92.317166,Clay,839,Kharif,2.26,Wheat,2903
23.750162,90.502221,Red,1088,Rabi,0.1,Maize,3702
31.944946,88.627914,Loamy,1293,Kharif,0.1,Oilseeds,1428
13.063851,81.815629,Black (Regur),1152,Kharif,4.54,Potato,23068
33.648734,72.137963,Loamy,624,Kharif,2.34,Rice,3282
33.107011,83.111719,Alluvial,1660,Rabi,1.42,Jute,2765
15.772777,77.845701,Alluvial,155,Rabi,0.21,Wheat,2727
22.12126,93.118835,Sandy,172,Zaid,0.1,Wheat,1805
30.488284,81.738597,Loamy,808,Kharif,2.16,Vegetables,17562
29.480605,89.814029,Black (Regur),696,Rabi,2.08,Vegetables,18708
8.234792,77.510337,Laterite,976,Kharif,3.27,Jute,2282
26.298551,90.712871,Sandy,1272,Zaid,0.32,Vegetables,11959
12.077805,77.100209,Alluvial,435,Kharif,0.12,Maize,3370
17.005179,77.302419,Laterite,953,Rabi,2.18,Potato,21647
29.239497,68.805245,Black (Regur),964,Kharif,1.41,Cotton,2152
20.060038,73.859813,Clay,952,Kharif,1.01,Maize,3364
27.924254,71.590261,Clay,1359,Kharif,0.78,Jute,2267
19.416016,74.20466,Alluvial,753,Rabi,2.21,Wheat,3873
8.199529,91.700644,Black (Regur),1129,Zaid,2.17,Potato,23298
34.013366,87.234054,Laterite,1271,Zaid,2.37,Pulses,823
34.161001,76.104126,Loamy,1458,Rabi,2.15,Maize,3465
22.262106,72.136501,Black (Regur),1400,Rabi,2.31,Millets,1494
19.4091,72.645739,Laterite,729,Kharif,1.42,Millets,1327
29.630311,68.884414,Laterite,436,Kharif,0.1,Potato,19268
29.539895,77.78167,Black (Regur),1360,Kharif,0.1,Rice,2857
24.458956,83.493536,Laterite,776,Kharif,2.19,Pulses,933
34.640086,81.700783,Black (Regur),743,Rabi,1.35,Vegetables,20604
16.564349,81.849866,Red,741,Kharif,0.55,Vegetables,16497
21.139221,90.087208,Clay,1153,Rabi,2.53,Maize,3493
28.437594,89.159408,Red,1069,Rabi,2.03,Maize,3672
17.037208,96.731724,Loamy,15,Rabi,1.12,Potato,21995
17.01846,79.055736,Laterite,972,Rabi,1.37,Pulses,960
13.442144,73.374088,Laterite,1013,Rabi,0.74,Pulses,902
21.22135,93.301573,Laterite,1060,Rabi,0.1,Oilseeds,1370
25.086095,84.103443,Alluvial,698,Rabi,0.3,Jute,2669
15.020322,91.806161,Black (Regur),769,Rabi,1.65,Jute,3063
9.735739,78.779956,Loamy,771,Kharif,1.36,Oilseeds,1450
23.137781,76.723546,Clay,535,Kharif,1.95,Wheat,2908
13.02184,92.190785,Sandy,1013,Kharif,0.78,Rice,2516
17.733254,85.727621,Laterite,808,Rabi,1.43,Sugarcane,65711
27.076606,97.416658,Laterite,1045,Kharif,1.92,Millets,1519
31.189067,90.157573,Laterite,1202,Kharif,1.15,Cotton,1806
16.153652,94.57822,Black (Regur),740,Rabi,1.63,Potato,24014
27.479379,87.709545,Laterite,324,Zaid,0.1,Rice,2426
11.954268,92.262017,Clay,1721,Zaid,1.01,Pulses,770
19.522755,85.446784,Laterite,1596,Rabi,2.82,Potato,18192
11.395464,89.819822,Loamy,479,Kharif,2.12,Jute,2221
22.317058,83.465108,Clay,466,Rabi,1.82,Potato,24471
28.430073,81.403839,Alluvial,912,Rabi,0.1,Potato,30463
18.491297,94.287944,Alluvial,737,Rabi,1.83,Oilseeds,1603
22.378081,70.612902,Loamy,668,Rabi,0.84,Millets,1691
34.489222,80.439386,Loamy,972,Kharif,0.1,Potato,26967
21.965148,80.379538,Clay,869,Kharif,1.65,Oilseeds,1195
14.088174,80.796127,Red,990,Kharif,0.1,Sugarcane,66220
18.335114,83.30952,Loamy,578,Kharif,0.54,Millets,1678
10.610123,96.518523,Laterite,596,Kharif,0.1,Pulses,818
28.468519,78.245481,Clay,319,Kharif,2.08,Rice,3100
30.143566,89.959397,Black (Regur),1283,Rabi,1.75,Rice,3733
10.717116,95.159756,Clay,291,Kharif,2.18,Jute,2042
17.690407,96.484864,Red,1217,Kharif,1.89,Millets,1425
12.416283,84.475094,Clay,767,Kharif,2.59,Jute,2661
31.229796,93.271068,Red,372,Kharif,0.98,Cotton,1738
10.7857,89.29725,Loamy,590,Kharif,0.31,Pulses,868
27.453392,78.34252,Clay,786,Kharif,2.04,Maize,3240
13.219218,77.160564,Sandy,431,Rabi,0.75,Sugarcane,54016
27.129992,73.859279,Alluvial,1280,Rabi,0.6,Potato,25970
22.652763,79.704324,Black (Regur),1429,Kharif,0.9,Potato,21261
16.905498,74.632333,Clay,474,Kharif,0.97,Potato,18920
30.914319,97.006238,Laterite,389,Rabi,2.3,Maize,2716
34.526238,93.297175,Black (Regur),573,Rabi,2.28,Vegetables,16475
31.317381,85.136421,Loamy,1142,Rabi,0.82,Potato,28577
30.094217,75.774942,Red,1095,Kharif,1.1,Sugarcane,62984
11.698552,93.368369,Loamy,747,Kharif,1.35,Sugarcane,76781
16.620831,91.81398,Sandy,629,Kharif,3.02,Sugarcane,55858
20.795377,84.940645,Alluvial,528,Kharif,2.11,Wheat,3191
8.608168,81.229814,Loamy,552,Kharif,3.47,Maize,2996
9.798851,89.206629,Sandy,956,Kharif,1.33,Vegetables,14253
29.020043,71.934025,Black (Regur),543,Kharif,1.94,Millets,1437
23.671078,93.841077,Black (Regur),460,Kharif,1.05,Jute,2567
9.4567,90.256756,Sandy,1309,Kharif,1.27,Sugarcane,48866
28.145299,75.339586,Sandy,1468,Rabi,1.35,Rice,2599
28.038346,77.787808,Alluvial,245,Zaid,0.19,Pulses,756
27.151414,72.08603,Red,829,Kharif,2.2,Pulses,965
10.495198,75.684914,Laterite,1323,Kharif,1.35,Jute,1925
22.40635,68.601822,Sandy,474,Kharif,0.86,Wheat,2111
8.345908,77.64236,Red,1219,Kharif,0.63,Wheat,3047
25.503248,82.69694,Sandy,557,Kharif,3.51,Maize,2635
12.865528,81.000579,Clay,974,Rabi,2.11,Oilseeds,1255
33.720559,94.202889,Clay,991,Zaid,0.53,Potato,19159
12.961461,83.295421,Alluvial,77,Kharif,0.1,Jute,2296
23.069462,79.470952,Black (Regur),846,Zaid,1.11,Cotton,1931
34.410644,82.47766,Clay,479,Kharif,3.58,Oilseeds,1210
27.460029,92.752335,Alluvial,1268,Rabi,2.45,Sugarcane,83622
22.627956,79.628455,Sandy,867,Rabi,2.13,Cotton,1882
19.723778,80.836595,Alluvial,636,Kharif,1.56,Oilseeds,1281
21.684402,91.197619,Red,784,Rabi,0.11,Rice,3086
16.445795,85.330361,Sandy,588,Kharif,0.1,Sugarcane,47532
18.584788,78.377085,Sandy,1178,Kharif,0.1,Sugarcane,58290
21.990504,88.093435,Alluvial,1497,Zaid,3.21,Cotton,1857
27.635951,82.610619,Sandy,1574,Rabi,1.77,Cotton,1817
33.418586,68.139794,Laterite,1131,Rabi,0.95,Maize,3650
14.280225,95.068719,Black (Regur),1041,Kharif,2.2,Millets,1573
26.710882,88.950087,Loamy,1306,Kharif,0.86,Potato,20995
19.436903,80.202376,Red,1093,Rabi,3.44,Potato,24622
27.044386,69.233081,Clay,789,Kharif,0.77,Millets,1453
32.810971,82.411836,Laterite,1144,Kharif,3.21,Millets,1478
18.950625,83.819673,Red,863,Rabi,3.52,Pulses,1051
34.13075,84.365125,Black (Regur),819,Kharif,1.46,Oilseeds,1219
9.04586,79.447884,Alluvial,977,Rabi,0.66,Vegetables,19803
11.925864,85.611544,Alluvial,87,Rabi,1.43,Cotton,2023
23.642037,95.983388,Red,899,Rabi,2.25,Oilseeds,1237
9.551774,79.211013,Red,965,Kharif,3.17,Jute,2469
8.696016,80.99565,Clay,523,Kharif,1.23,Maize,3068
9.559611,88.200503,Black (Regur),1376,Kharif,1.71,Jute,2209
32.791789,88.18734,Alluvial,392,Kharif,0.66,Vegetables,15448
28.959847,69.038259,Sandy,508,Kharif,0.1,Vegetables,13294
26.854275,79.409631,Loamy,672,Kharif,1.55,Millets,1525
20.491138,93.943607,Laterite,779,Kharif,0.94,Pulses,935
18.122148,68.617645,Clay,1197,Kharif,1.83,Sugarcane,73050
11.438166,86.481747,Laterite,625,Zaid,2.09,Oilseeds,913
20.746722,77.965139,Loamy,865,Kharif,0.7,Cotton,2364
13.351553,93.771381,Loamy,681,Rabi,2.51,Pulses,990
13.871626,72.169279,Alluvial,278,Kharif,2.27,Vegetables,13832
13.972399,84.274946,Laterite,1194,Rabi,1.01,Oilseeds,1128
18.614193,87.676309,Red,683,Zaid,0.1,Millets,1194
30.023012,72.445156,Red,1007,Kharif,1.03,Oilseeds,1153
24.838935,89.69187,Alluvial,929,Rabi,1.01,Rice,4131
9.450699,93.151727,Red,592,Zaid,3.05,Cotton,1561
17.980852,94.822745,Sandy,642,Zaid,1.86,Maize,2227
30.064238,72.714466,Laterite,1384,Kharif,3.28,Pulses,679
25.288768,88.645947,Red,1574,Rabi,0.1,Millets,1536
10.669396,69.161661,Black (Regur),393,Kharif,1.8,Vegetables,16560
17.965566,81.007627,Sandy,1525,Kharif,0.1,Millets,1162
35.164921,94.151476,Alluvial,578,Kharif,0.23,Maize,3083
34.411396,73.815389,Loamy,724,Kharif,0.1,Wheat,3082
21.605622,86.344935,Sandy,1185,Kharif,3.55,Cotton,1789
32.867696,68.691608,Red,1109,Zaid,1.78,Potato,18814
17.28174,76.048678,Clay,754,Rabi,0.59,Rice,3209
8.293642,84.922752,Red,1142,Kharif,0.84,Rice,3109
27.163543,77.90123,Clay,1215,Kharif,1.45,Jute,2334
27.77572,84.295288,Black (Regur),1184,Kharif,2.16,Millets,1516
33.116897,93.413635,Alluvial,1251,Kharif,2.97,Cotton,2113
9.786377,84.87131,Laterite,927,Rabi,1.37,Rice,3266
31.929389,86.21509,Laterite,1672,Rabi,0.82,Millets,1436
26.285797,86.070673,Alluvial,1054,Rabi,3.39,Wheat,3333
34.163278,68.113313,Clay,1017,Rabi,3.35,Pulses,1002
13.297561,92.117752,Loamy,748,Zaid,1.03,Potato,23493
31.787726,69.807357,Laterite,1612,Kharif,3.06,Potato,16550
23.824437,73.585695,Alluvial,1071,Rabi,1.85,Jute,3205
12.466648,86.741259,Sandy,534,Kharif,2.4,Cotton,1591
17.480874,75.102735,Alluvial,1123,Rabi,1.32,Maize,3711
21.582884,94.629457,Alluvial,950,Rabi,1.05,Oilseeds,1375
26.548781,77.392742,Clay,607,Zaid,2.89,Millets,1400
15.217026,92.771893,Black (Regur),1007,Kharif,0.43,Potato,25532
23.012715,89.976596,Laterite,1169,Rabi,1.8,Oilseeds,1342
33.394766,92.971207,Black (Regur),1165,Kharif,0.72,Maize,3695
19.538922,68.722155,Laterite,454,Rabi,3.14,Maize,2949
19.945485,92.113442,Laterite,1097,Kharif,1.22,Rice,2773
